,Players,Values,Team
63,Aurélien Tchouaméni,80000000.0,real madrid
64,Federico Valverde,130000000.0,real madrid
65,Eduardo Camavinga,80000000.0,real madrid
66,Luka Modric,5000000.0,real madrid
67,Dani Ceballos,4000000.0,real madrid
68,Jude Bellingham,180000000.0,real madrid
69,Vinicius Junior,200000000.0,real madrid
70,Rodrygo,100000000.0,real madrid
71,Arda Güler,45000000.0,real madrid
72,Brahim Díaz,35000000.0,real madrid
73,Kylian Mbappé,160000000.0,real madrid
74,Endrick,40000000.0,real madrid
75,Fran Vieites,800000.0,real betis sevilla
76,Adrián,500000.0,real betis sevilla
77,Natan,9000000.0,real betis sevilla
78,Diego Llorente,6000000.0,real betis sevilla
79,Marc Bartra,1000000.0,real betis sevilla
80,Romain Perraud,5000000.0,real betis sevilla
81,Ricardo Rodríguez,2500000.0,real betis sevilla
82,Aitor Ruibal,3500000.0,real betis sevilla
83,Héctor Bellerín,3000000.0,real betis sevilla
84,Youssouf Sabaly,2000000.0,real betis sevilla
85,Johnny Cardoso,20000000.0,real betis sevilla
86,Marc Roca,8000000.0,real betis sevilla
87,William Carvalho,2000000.0,real betis sevilla
88,Giovani Lo Celso,20000000.0,real betis sevilla
89,Sergi Altimira,7500000.0,real betis sevilla
90,Mateo Flores,250000.0,real betis sevilla
91,Pablo Fornals,9000000.0,real betis sevilla
92,Isco,6000000.0,real betis sevilla
93,Abde Ezzalzouli,15000000.0,real betis sevilla
94,Juanmi,4000000.0,real betis sevilla
95,Jesús Rodriguez,1000000.0,real betis sevilla
96,Iker Losada,1800000.0,real betis sevilla
97,Vitor Roque,20000000.0,real betis sevilla
98,Ezequiel Avila,2800000.0,real betis sevilla
99,Cédric Bakambu,1800000.0,real betis sevilla
100,Álvaro Fernández,2500000.0,fc sevilla
101,Ørjan Nyland,1000000.0,fc sevilla
102,Loïc Badé,25000000.0,fc sevilla
103,Kike Salas,8000000.0,fc sevilla
104,Marcão,4000000.0,fc sevilla
105,Tanguy Nianzou,3000000.0,fc sevilla
106,Adrià Pedrosa,7000000.0,fc sevilla
107,Valentín Barco,6000000.0,fc sevilla
108,Juanlu Sánchez,12000000.0,fc sevilla
109,Carmona,10000000.0,fc sevilla
110,Lucien Agoumé,7000000.0,fc sevilla
111,Nemanja Gudelj,3500000.0,fc sevilla
112,Albert Sambi Lokonga,12000000.0,fc sevilla
113,Djibril Sow,7500000.0,fc sevilla
114,Saúl Ñíguez,3500000.0,fc sevilla
115,Manu Bueno,1500000.0,fc sevilla
116,Pedro Ortiz,300000.0,fc sevilla
117,Stanis Idumbo,2500000.0,fc sevilla
118,Ruben Vargas,7000000.0,fc augsburg
119,Chidera Ejuke,6000000.0,fc sevilla
120,Dodi Lukébakio,20000000.0,fc sevilla
121,Suso,2500000.0,fc sevilla
122,Peque,5000000.0,fc sevilla
123,Isaac Romero,15000000.0,fc sevilla
124,Kelechi Iheanacho,5000000.0,fc sevilla
125,Sergio Herrera,4000000.0,ca osasuna
126,Aitor Fernández,1500000.0,ca osasuna
127,Enzo Boyomo,20000000.0,ca osasuna
128,Jorge Herrando,4000000.0,ca osasuna
129,Catena,4000000.0,ca osasuna
130,Unai García,1000000.0,ca osasuna
131,Abel,3000000.0,ca osasuna
132,Juan Cruz Armada,1800000.0,ca osasuna
133,Jesús Areso,8000000.0,ca osasuna
134,Rubén Peña,1800000.0,ca osasuna
135,Lucas Torró,3500000.0,ca osasuna
136,Iker Muñoz,3000000.0,ca osasuna
137,Jon Moncayola,7000000.0,ca osasuna
138,Pablo Ibáñez,2300000.0,ca osasuna
139,Aimar Oroz,15000000.0,ca osasuna
140,Bryan Zaragoza,12000000.0,ca osasuna
141,Moi Gómez,3000000.0,ca osasuna
142,José Manuel Arnáiz,1800000.0,ca osasuna
143,Rubén García,2000000.0,ca osasuna
144,Kike Barja,1800000.0,ca osasuna
145,Ante Budimir,5000000.0,ca osasuna
146,Raul,3500000.0,ca osasuna
147,Álex Remiro,25000000.0,real sociedad san sebastian
148,Unai Marrero,300000.0,real sociedad san sebastian
149,Nayef Aguerd,35000000.0,real sociedad san sebastian
150,Igor Zubeldia,22000000.0,real sociedad san sebastian
151,Jon Pacheco,10000000.0,real sociedad san sebastian
152,Aritz Elustondo,4000000.0,real sociedad san sebastian
153,Jon Martín,2000000.0,real sociedad san sebastian
154,Javi López,7500000.0,real sociedad san sebastian
156,Jon Aramburu,12000000.0,real sociedad san sebastian
157,Hamari Traoré,3000000.0,real sociedad san sebastian
158,Álvaro Odriozola,1200000.0,real sociedad san sebastian
159,Martín Zubimendi,60000000.0,real sociedad san sebastian
161,Luka Sucic,18000000.0,real sociedad san sebastian
162,Olasagasti,1200000.0,real sociedad san sebastian
163,Brais Méndez,35000000.0,real sociedad san sebastian
164,Arsen Zakharyan,18000000.0,real sociedad san sebastian
165,Pablo Marín,1800000.0,real sociedad san sebastian
166,Ander Barrenetxea,20000000.0,real sociedad san sebastian
167,Sheraldo Becker,6000000.0,real sociedad san sebastian
168,Takefusa Kubo,40000000.0,real sociedad san sebastian
169,Sergio Gómez,20000000.0,real sociedad san sebastian
170,Mikel Oyarzabal,35000000.0,real sociedad san sebastian
171,Orri Steinn Oskarsson,20000000.0,real sociedad san sebastian
172,Unai Simón,28000000.0,athletic bilbao
173,Julen Agirrezabala,15000000.0,athletic bilbao
175,Aitor Paredes,22000000.0,athletic bilbao
176,Yeray Álvarez,7500000.0,athletic bilbao
177,Unai Núñez,4000000.0,athletic bilbao
178,Yuri Berchiche,1500000.0,athletic bilbao
179,Adama Boiro,1500000.0,athletic bilbao
180,Andoni Gorosabel,5000000.0,athletic bilbao
181,Iñigo Lekue,2500000.0,athletic bilbao
182,Óscar de Marcos,1500000.0,athletic bilbao
183,Mikel Vesga,3000000.0,athletic bilbao
184,Beñat Prados,20000000.0,athletic bilbao
185,Mikel Jauregizar,10000000.0,athletic bilbao
186,Iñigo Ruiz de Galarreta,4000000.0,athletic bilbao
187,Oihan Sancet,50000000.0,athletic bilbao
188,Unai Gómez,8000000.0,athletic bilbao
189,Nico Williams,70000000.0,athletic bilbao
190,Álex Berenguer,12000000.0,athletic bilbao
191,Álvaro Djaló,12000000.0,athletic bilbao
192,Nicolas Serrano,1200000.0,athletic bilbao
193,Iñaki Williams,20000000.0,athletic bilbao
194,Gorka Guruzeta,15000000.0,athletic bilbao
195,Javier Martón,500000.0,athletic bilbao
196,Antonio Sivera,6000000.0,deportivo alaves
197,Jesús Owono,1000000.0,deportivo alaves
198,Adrián Rodríguez,100000.0,deportivo alaves
200,Santiago Mouriño,2000000.0,deportivo alaves
201,Moussa Diarra,2000000.0,deportivo alaves
203,Facundo Garcés,1200000.0,deportivo alaves
204,Aleksandar Sedlar,400000.0,deportivo alaves
205,Manu Sánchez,6000000.0,deportivo alaves
207,Hugo Novoa,2000000.0,deportivo alaves
208,Antonio Blanco,7500000.0,deportivo alaves
209,Carlos Benavidez,1500000.0,deportivo alaves
210,Ander Guevara,5000000.0,deportivo alaves
211,Jon Guridi,4000000.0,deportivo alaves
212,Joan Jordán,2500000.0,deportivo alaves
213,Carlos Martín,4000000.0,deportivo alaves
215,Carlos Vicente,8000000.0,deportivo alaves
216,Stoichkov,2500000.0,deportivo alaves
217,Toni Martínez,4000000.0,deportivo alaves
218,Asier Villalibre,2200000.0,deportivo alaves
219,Kike,900000.0,deportivo alaves
220,Iván Villar,1200000.0,celta vigo
221,Vicente Guaita,800000.0,celta vigo
222,Carl Starfelt,6000000.0,celta vigo
223,Javi Rodríguez,6000000.0,celta vigo
224,Carlos Domínguez,2500000.0,celta vigo
225,Joseph Aidoo,2000000.0,celta vigo
226,Marcos Alonso,1800000.0,celta vigo
227,Mihailo Ristic,900000.0,celta vigo
228,Óscar Mingueza,20000000.0,celta vigo
229,Javier Manquillo,1800000.0,celta vigo
230,Sergio Carreira,1200000.0,celta vigo
231,Damián Rodríguez,3000000.0,celta vigo
232,Jailson Siqueira,1500000.0,celta vigo
233,Fran Beltrán,6000000.0,celta vigo
234,Hugo Sotelo,5000000.0,celta vigo
235,Ilaix Moriba,4000000.0,celta vigo
236,Luca de la Torre,1500000.0,celta vigo
237,Hugo Álvarez,7500000.0,celta vigo
239,Jonathan Bamba,4000000.0,celta vigo
240,Alfon,1000000.0,celta vigo
241,Franco Cervi,900000.0,celta vigo
242,Tadeo Allende,2000000.0,celta vigo
243,Anastasios Douvikas,5000000.0,celta vigo
245,Iago Aspas,2500000.0,celta vigo
246,Pablo Durán,1000000.0,celta vigo
247,Giorgi Mamardashvili,40000000.0,fc valencia
248,Stole Dimitrievski,3000000.0,fc valencia
249,Jaume Doménech,600000.0,fc valencia
250,Cristhian Mosquera,30000000.0,fc valencia
251,Yarek Gasiorowski,15000000.0,fc valencia
252,César Tárrega,6000000.0,fc valencia
253,Mouctar Diakhaby,2000000.0,fc valencia
254,Maximiliano Caufriez,1500000.0,fc valencia
255,Jose Luis Gaya,15000000.0,fc valencia
256,Jesús Vázquez,4000000.0,fc valencia
257,Max Aarons,16000000.0,fc valencia
258,Thierry Correia,6000000.0,fc valencia
259,Dimitri Foulquier,2000000.0,fc valencia
260,Pepelu,15000000.0,fc valencia
261,Enzo Barrenechea,7500000.0,fc valencia
262,Hugo Guillamón,6000000.0,fc valencia
263,Javier Guerra,20000000.0,fc valencia
264,Domingos Andre Ribeiro Almeida,9000000.0,fc valencia
265,Martín Tejón,500000.0,fc valencia
266,Luis Rioja,2000000.0,fc valencia
267,Sergi Canós,1500000.0,fc valencia
268,Diego López,10000000.0,fc valencia
270,Germán Valera,1500000.0,fc valencia
271,Hugo Duro,12000000.0,fc valencia
272,Umar Sadiq,5000000.0,real sociedad san sebastian
273,Dani Gómez,1000000.0,fc valencia
274,Rafa Mir,800000.0,fc valencia
275,Diego Conde,10000000.0,fc villarreal
276,Luiz Júnior,5000000.0,fc villarreal
277,Iker Álvarez,800000.0,fc villarreal
278,Logan Costa,15000000.0,fc villarreal
279,Willy Kambwala,4000000.0,fc villarreal
280,Eric Bailly,2500000.0,fc villarreal
281,Raúl Albiol,1300000.0,fc villarreal
282,Pau Navarro,500000.0,fc villarreal
283,Sergi Cardona,7000000.0,fc villarreal
284,Juan Bernat,2500000.0,fc villarreal
285,Alfonso Pedraza,2500000.0,fc villarreal
286,Juan Foyth,7500000.0,fc villarreal
287,Kiko Femenía,1200000.0,fc villarreal
288,Pape Gueye,8000000.0,fc villarreal
289,Ramón Terrats,3500000.0,fc villarreal
290,Santi Comesaña,8000000.0,fc villarreal
291,Daniel Parejo,2000000.0,fc villarreal
292,Denis Suárez,1300000.0,fc villarreal
293,Álex Baena,50000000.0,fc villarreal
295,Ilias Akhomach,15000000.0,fc villarreal
296,Nicolas Pépé,7500000.0,fc villarreal
297,Thierno Barry,14000000.0,fc villarreal
298,Ayoze Pérez,10000000.0,fc villarreal
299,Gerard Moreno,5000000.0,fc villarreal
300,Pau Cabanes,500000.0,fc villarreal
301,David Soria,4000000.0,fc getafe
302,Jiri Letacek,2000000.0,fc getafe
303,Omar Alderete,5000000.0,fc getafe
304,Djené,2000000.0,fc getafe
305,Juan Berrocal,2000000.0,fc getafe
306,Domingos Duarte,800000.0,fc getafe
307,Nabil Aberdin,800000.0,fc getafe
310,Iglesias,3500000.0,celta vigo
311,Allan Nyom,400000.0,fc getafe
312,Mauro Arambarri,5000000.0,fc getafe
313,Luis Milla,3500000.0,fc getafe
314,Carles Aleñá,2500000.0,fc getafe
315,Jesus Santiago,1000000.0,fc getafe
316,Chrisantus Uche,5000000.0,fc getafe
317,Alberto Risco,200000.0,fc getafe
318,Coba da Costa,200000.0,fc getafe
319,Álex Sola,3000000.0,fc getafe
320,Carles Pérez,3000000.0,fc getafe
321,Peter Federico,2000000.0,fc getafe
322,Borja Mayoral,9000000.0,fc getafe
323,Bertuğ Yıldırım,3000000.0,fc getafe
324,Álvaro Rodríguez,3000000.0,fc getafe
325,Augusto Batalla,6000000.0,rayo vallecano
326,Dani Cárdenas,1800000.0,rayo vallecano
327,Abdul Mumin,5000000.0,rayo vallecano
328,Florian Lejeune,2800000.0,rayo vallecano
329,Pelayo Fernández,500000.0,rayo vallecano
331,Pep Chavarría,2000000.0,rayo vallecano
332,Alfonso Espino,1500000.0,rayo vallecano
333,Andrei Rațiu,7000000.0,rayo vallecano
334,Iván Balliu,1500000.0,rayo vallecano
335,Gerard Gumbau,2000000.0,rayo vallecano
336,Óscar Valentín,3500000.0,rayo vallecano
337,Unai López,2800000.0,rayo vallecano
338,Pedro Díaz,2000000.0,rayo vallecano
339,Pathé Ciss,2000000.0,rayo vallecano
340,Randy Nteka,1500000.0,rayo vallecano
341,Joni Montiel,900000.0,rayo vallecano
342,Oscar Trejo,800000.0,rayo vallecano
343,Álvaro García,2500000.0,rayo vallecano
344,Isi Palazón,4000000.0,rayo vallecano
345,Jorge de Frutos,4000000.0,rayo vallecano
346,Adri Embarba,1500000.0,rayo vallecano
347,Sergio Camello,3500000.0,rayo vallecano
348,Raúl de Tomás,800000.0,rayo vallecano
349,Sergi Guardiola,600000.0,rayo vallecano
350,Dominik Greif,6000000.0,rcd mallorca
351,Leo Román,2500000.0,rcd mallorca
352,Iván Cuéllar,100000.0,rcd mallorca
353,Martin Valjent,6000000.0,rcd mallorca
354,Copete,2800000.0,rcd mallorca
355,Antonio Raíllo,2000000.0,rcd mallorca
356,Siebe Van Der Heyden,1500000.0,rcd mallorca
357,Toni Lato,2800000.0,rcd mallorca
358,Johan Mojica,2200000.0,rcd mallorca
359,Pablo Maffeo,5000000.0,rcd mallorca
360,Mateu Morey,800000.0,rcd mallorca
361,Samú Costa,15000000.0,rcd mallorca
362,Omar Mascarell,900000.0,rcd mallorca
363,Sergi Darder,4000000.0,rcd mallorca
364,Manu Morlanes,2500000.0,rcd mallorca
365,Antonio Sánchez,2500000.0,rcd mallorca
366,Roberto Navarro,6000000.0,rcd mallorca
369,Chiquinho,2500000.0,rcd mallorca
370,Takuma Asano,2500000.0,rcd mallorca
371,Valery Fernández,2500000.0,rcd mallorca
372,Vedat Muriqi,8000000.0,rcd mallorca
373,Cyle Larin,3500000.0,rcd mallorca
374,Abdón Prats,1500000.0,rcd mallorca
375,Marc Domènech,500000.0,rcd mallorca
376,Álvaro Valles,3000000.0,ud las palmas
377,Dinko Horkas,1200000.0,ud las palmas
378,Jasper Cillessen,900000.0,ud las palmas
379,Mika Mármol,12000000.0,ud las palmas
380,Scott McKenna,6000000.0,ud las palmas
381,Alex Suárez,1000000.0,ud las palmas
382,Juan Herzog,1000000.0,ud las palmas
383,Álex Muñoz,1200000.0,ud las palmas
384,Daley Sinkgraven,700000.0,ud las palmas
386,Viti,2500000.0,ud las palmas
387,Marvin,2000000.0,ud las palmas
389,Javier Munoz,3000000.0,ud las palmas
391,José Campaña,1300000.0,ud las palmas
392,Alberto Moleiro,25000000.0,ud las palmas
393,Kirian Rodríguez,12000000.0,ud las palmas
394,Manuel Fuster,1500000.0,ud las palmas
395,Pejiño,1000000.0,ud las palmas
396,Benito Ramírez,800000.0,ud las palmas
397,Adnan Januzaj,1500000.0,ud las palmas
399,Oliver McBurnie,3500000.0,ud las palmas
400,Sandro Ramírez,2500000.0,ud las palmas
401,Marc Cardona,1200000.0,ud las palmas
402,Jaime Mata,800000.0,ud las palmas
403,Paulo Gazzaniga,3500000.0,fc girona
404,Pau López,3500000.0,fc girona
405,Juan Carlos,100000.0,fc girona
406,Ladislav Krejci,12000000.0,fc girona
407,Alejandro Francés,3500000.0,fc girona
408,David López,2000000.0,fc girona
409,Daley Blind,2000000.0,fc girona
410,Juanpe,900000.0,fc girona
411,Miguel Gutiérrez,25000000.0,fc girona
412,Arnau Martínez,10000000.0,fc girona
413,Oriol Romeu,1800000.0,fc girona
415,Donny van de Beek,7500000.0,fc girona
418,Iván Martín,10000000.0,fc girona
419,Gabriel Osei Misehouy,1000000.0,fc girona
420,Bryan Gil,15000000.0,fc girona
421,Arnaut Danjuma,8000000.0,fc girona
423,Viktor Tsyhankov,22000000.0,fc girona
424,Yáser Asprilla,18000000.0,fc girona
426,Abel Ruiz,7500000.0,fc girona
427,Bojan Miovski,4000000.0,fc girona
428,Cristhian Stuani,1200000.0,fc girona
429,Karl Hein,3000000.0,real valladolid
431,Eray Cömert,3000000.0,real valladolid
432,Javi Sánchez,2000000.0,real valladolid
433,Cenk Özkacar,1800000.0,real valladolid
434,David Torres,1500000.0,real valladolid
435,Juma Bah,1000000.0,real valladolid
436,Lucas Oliveira Rosa,2000000.0,real valladolid
437,Luis Pérez,2000000.0,real valladolid
438,Stanko Juric,1800000.0,real valladolid
439,Mario Martín,800000.0,real valladolid
440,Kike Pérez,2800000.0,real valladolid
441,Selim Amallah,1800000.0,real valladolid
442,Chuki,500000.0,real valladolid
443,Raúl Moro,5000000.0,real valladolid
444,Darwin Machís,1200000.0,real valladolid
445,Kenedy,500000.0,real valladolid
446,Amath,1200000.0,real valladolid
447,Anuar,900000.0,real valladolid
448,Iván Sánchez,600000.0,real valladolid
449,Juanmi Latasa,2500000.0,real valladolid
450,Mamadou Sylla,1500000.0,real valladolid
451,Marcos André,1500000.0,real valladolid
452,Juan Soriano,1500000.0,cd leganes
453,Marko Dmitrovic,800000.0,cd leganes
454,Alvin Abajas,100000.0,cd leganes
455,Jackson Porozo,1800000.0,cd leganes
456,Jorge Sáenz,1500000.0,cd leganes
457,Sergi,1500000.0,cd leganes
458,Matija Nastasic,1300000.0,cd leganes
459,Javi Hernández,2500000.0,cd leganes
460,Enric Franquesa,1500000.0,cd leganes
461,Valentin Rosier,2500000.0,cd leganes
462,Adrià Altimira,1800000.0,cd leganes
463,Renato Tapia,5000000.0,cd leganes
464,Yvan Neyou,2500000.0,cd leganes
465,Julián Chicco,800000.0,cd leganes
466,Seydouba Cissé,3000000.0,cd leganes
467,Darko Brasanac,1200000.0,cd leganes
468,Oscar Rodriguez Arnaiz,2500000.0,cd leganes
469,Roberto López,2200000.0,cd leganes
470,Juan Cruz,4000000.0,cd leganes
471,Munir El Haddadi,2000000.0,cd leganes
472,Dani Raba,1800000.0,cd leganes
473,Miguel,2000000.0,cd leganes
474,Diego,1500000.0,cd leganes
475,Joan García,10000000.0,espanyol barcelona
476,Fernando Pacheco,900000.0,espanyol barcelona
477,Ángel Fortuño,300000.0,espanyol barcelona
478,Marash Kumbulla,4500000.0,espanyol barcelona
479,Fernando Calero,1500000.0,espanyol barcelona
480,Leandro Cabrera,1000000.0,espanyol barcelona
481,Sergi Gómez,900000.0,espanyol barcelona
482,Pablo Ramón,200000.0,espanyol barcelona
483,Carlos Romero,2500000.0,espanyol barcelona
484,Brian Oliván,2000000.0,espanyol barcelona
485,Omar El Hilali,3000000.0,espanyol barcelona
486,Álvaro Tejero,2000000.0,espanyol barcelona
487,Urko González de Zarate,1200000.0,espanyol barcelona
488,Alex Král,6000000.0,espanyol barcelona
489,José Gragera,2000000.0,espanyol barcelona
490,Álvaro Aguado,2000000.0,espanyol barcelona
491,Pol Lozano,1800000.0,espanyol barcelona
492,Edu Expósito,1500000.0,espanyol barcelona
493,Justin Smith,300000.0,espanyol barcelona
494,Rafel Bauzà,200000.0,espanyol barcelona
495,Javi Puado,8000000.0,espanyol barcelona
496,Pere Milla,1500000.0,espanyol barcelona
497,Jofre,4000000.0,espanyol barcelona
498,Salvi Sánchez,900000.0,espanyol barcelona
499,Antoniu,400000.0,espanyol barcelona
500,Alejo Veliz,4000000.0,espanyol barcelona
501,Walid Cheddira,4000000.0,espanyol barcelona
502,Roberto Fernández,3500000.0,espanyol barcelona
503,Irvin Cardona,2000000.0,espanyol barcelona
504,Omar Sadik,300000.0,espanyol barcelona
0,Josep Martínez,12000000.0,inter milan
1,Yann Sommer,4000000.0,inter milan
2,Andrei Radu,1500000.0,inter milan
4,Alessandro Bastoni,75000000.0,inter milan
5,Benjamin Pavard,40000000.0,inter milan
6,Yann Aurel Bisseck,30000000.0,inter milan
7,Stefan de Vrij,7000000.0,inter milan
8,Tomás Palacios,6000000.0,inter milan
9,Francesco Acerbi,3000000.0,inter milan
10,Federico Dimarco,60000000.0,inter milan
11,Carlos Augusto,22000000.0,inter milan
12,Denzel Dumfries,20000000.0,inter milan
13,Matteo Darmian,4000000.0,inter milan
14,Hakan Çalhanoğlu,40000000.0,inter milan
16,Nicolò Barella,80000000.0,inter milan
17,Davide Frattesi,32000000.0,inter milan
18,Piotr Zieliński,18000000.0,inter milan
19,Henrikh Mkhitaryan,5000000.0,inter milan
20,Tajon Buchanan,8000000.0,inter milan
21,Joaquín Correa,3000000.0,inter milan
22,Lautaro Martínez,100000000.0,inter milan
23,Marcus Thuram,75000000.0,inter milan
24,Mehdi Taremi,8000000.0,inter milan
25,Marko Arnautovic,3500000.0,inter milan
26,Mike Maignan,35000000.0,ac mailand
27,Marco Sportiello,1500000.0,ac mailand
28,Lorenzo Torriani,500000.0,ac mailand
29,Fikayo Tomori,22000000.0,ac mailand
30,Malick Thiaw,20000000.0,ac mailand
31,Matteo Gabbia,20000000.0,ac mailand
32,Strahinja Pavlović,17000000.0,ac mailand
33,Theo Hernández,50000000.0,ac mailand
34,Emerson,14000000.0,ac mailand
35,Davide Calabria,7500000.0,ac mailand
36,Álex Jiménez,5000000.0,ac mailand
37,Filippo Terracciano,4500000.0,ac mailand
38,Alessandro Florenzi,1500000.0,ac mailand
39,Youssouf Fofana,30000000.0,ac mailand
40,Ismaël Bennacer,14000000.0,ac mailand
41,Tijjani Reijnders,50000000.0,ac mailand
42,Yunus Musah,22000000.0,ac mailand
43,Ruben Loftus-Cheek,20000000.0,ac mailand
44,Kevin Zeroli,3500000.0,ac mailand
45,Rafael Leão,75000000.0,ac mailand
46,Noah Okafor,15000000.0,ac mailand
47,Christian Pulisic,50000000.0,ac mailand
48,Samuel Chukwueze,18000000.0,ac mailand
49,Tammy Abraham,20000000.0,ac mailand
50,Álvaro Morata,13000000.0,ac mailand
52,Michele Di Gregorio,18000000.0,juventus turin
53,Mattia Perin,3000000.0,juventus turin
54,Carlo Pinsoglio,200000.0,juventus turin
55,Gleison Bremer,60000000.0,juventus turin
56,Pierre Kalulu,26000000.0,juventus turin
57,Federico Gatti,25000000.0,juventus turin
58,Danilo,4000000.0,juventus turin
59,Andrea Cambiaso,40000000.0,juventus turin
60,Juan David Cabal,9000000.0,juventus turin
61,Jonas Rouhi,2000000.0,juventus turin
62,Nicolò Savona,14000000.0,juventus turin
63,Alberto Costa,1000000.0,juventus turin
64,Manuel Locatelli,28000000.0,juventus turin
65,Arthur Melo,5000000.0,juventus turin
66,Douglas Luiz,45000000.0,juventus turin
67,Khéphren Thuram,35000000.0,juventus turin
68,Weston McKennie,24000000.0,juventus turin
69,Nicolò Fagioli,20000000.0,juventus turin
70,Teun Koopmeiners,50000000.0,juventus turin
71,Vasilije Adžić,2000000.0,juventus turin
72,Kenan Yıldız,45000000.0,juventus turin
73,Samuel Mbangula,8000000.0,juventus turin
74,Francisco Conceição,36000000.0,juventus turin
75,Nico González,35000000.0,juventus turin
76,Timothy Weah,17000000.0,juventus turin
77,Dušan Vlahović,60000000.0,juventus turin
78,Randal Kolo Muani,30000000.0,fc paris saint germain
79,Arkadiusz Milik,4000000.0,juventus turin
80,Marco Carnesecchi,20000000.0,atalanta bergamo
81,Rui Patrício,1000000.0,atalanta bergamo
82,Francesco Rossi,100000.0,atalanta bergamo
83,Giorgio Scalvini,45000000.0,atalanta bergamo
84,Odilon Kossounou,30000000.0,atalanta bergamo
85,Isak Hien,30000000.0,atalanta bergamo
86,Sead Kolasinac,10000000.0,atalanta bergamo
87,Berat Djimsiti,8000000.0,atalanta bergamo
88,Rafael Tolói,1500000.0,atalanta bergamo
89,Marten de Roon,7000000.0,atalanta bergamo
90,Ibrahim Sulemana,6000000.0,atalanta bergamo
91,Éderson,50000000.0,atalanta bergamo
92,Lazar Samardžić,20000000.0,atalanta bergamo
93,Mario Pasalic,13000000.0,atalanta bergamo
94,Marco Brescianini,8000000.0,atalanta bergamo
95,Raoul Bellanova,22000000.0,atalanta bergamo
96,Davide Zappacosta,6000000.0,atalanta bergamo
97,Marco Palestra,3000000.0,atalanta bergamo
98,Juan Cuadrado,1000000.0,atalanta bergamo
99,Matteo Ruggeri,20000000.0,atalanta bergamo
100,Charles De Ketelaere,38000000.0,atalanta bergamo
101,Nicolò Zaniolo,18000000.0,atalanta bergamo
102,Ademola Lookman,55000000.0,atalanta bergamo
103,Mateo Retegui,35000000.0,atalanta bergamo
104,Gianluca Scamacca,30000000.0,atalanta bergamo
105,Lukasz Skorupski,2500000.0,fc bologna
106,Federico Ravaglia,1000000.0,fc bologna
107,Nicola Bagnolini,200000.0,fc bologna
108,Sam Beukema,22000000.0,fc bologna
109,Jhon Lucumí,18000000.0,fc bologna
110,Nicolò Casale,7000000.0,fc bologna
111,Martin Erlić,5000000.0,fc bologna
112,Juan Miranda,11000000.0,fc bologna
113,Charalampos Lykogiannis,1000000.0,fc bologna
114,Stefan Posch,10000000.0,fc bologna
115,Emil Holm,7000000.0,fc bologna
116,Lorenzo De Silvestri,400000.0,fc bologna
117,Nikola Moro,5000000.0,fc bologna
118,Oussama El Azzouzi,2000000.0,fc bologna
119,Tommaso Pobega,10000000.0,fc bologna
120,Michel Aebischer,10000000.0,fc bologna
121,Kacper Urbanski,7000000.0,fc bologna
122,Remo Freuler,6500000.0,fc bologna
123,Andri Fannar Baldursson,900000.0,fc bologna
124,Lewis Ferguson,22000000.0,fc bologna
125,Giovanni Fabbian,13000000.0,fc bologna
126,Samuel Iling-Junior,11000000.0,fc bologna
127,Benjamin Dominguez,6000000.0,fc bologna
128,Dan Ndoye,25000000.0,fc bologna
129,Riccardo Orsolini,16000000.0,fc bologna
130,Nicolò Cambiaghi,7000000.0,fc bologna
131,Santiago Castro,25000000.0,fc bologna
132,Thijs Dallinga,12000000.0,fc bologna
133,Jens Odgaard,7000000.0,fc bologna
134,Mile Svilar,14000000.0,as rom
135,Renato Marin,500000.0,as rom
136,Obite N'Dicka,25000000.0,as rom
137,Gianluca Mancini,18000000.0,as rom
138,Mario Hermoso,10000000.0,as rom
139,Mats Hummels,3500000.0,as rom
140,Angeliño,8000000.0,as rom
141,Samuel Dahl,4000000.0,as rom
142,Devyne Rensch,12000000.0,as rom
143,Zeki Çelik,5000000.0,as rom
144,Saud Abdulhamid,4000000.0,as rom
145,Buba Sangaré,1000000.0,as rom
146,Bryan Cristante,12000000.0,as rom
147,Leandro Paredes,5000000.0,as rom
148,Manu Koné,26000000.0,as rom
149,Niccolò Pisilli,12000000.0,as rom
150,Nicola Zalewski,10000000.0,as rom
151,Lorenzo Pellegrini,14000000.0,as rom
152,Tommaso Baldanzi,14000000.0,as rom
153,Stephan El Shaarawy,5000000.0,as rom
154,Matías Soulé,22000000.0,as rom
156,Paulo Dybala,8000000.0,as rom
157,Artem Dovbyk,30000000.0,as rom
158,Eldor Shomurodov,4000000.0,as rom
159,Ivan Provedel,14000000.0,lazio rom
161,Davide Renzetti,100000.0,lazio rom
162,Alessio Furlanetto,50000.0,lazio rom
163,Mario Gila,28000000.0,lazio rom
164,Alessio Romagnoli,12000000.0,lazio rom
165,Samuel Gigot,4000000.0,lazio rom
166,Patric,4000000.0,lazio rom
167,Filipe Bordon,500000.0,lazio rom
168,Nuno Tavares,25000000.0,lazio rom
169,Luca Pellegrini,3500000.0,lazio rom
170,Adam Marusic,4000000.0,lazio rom
171,Elseid Hysaj,2000000.0,lazio rom
172,Nicolò Rovella,25000000.0,lazio rom
173,Mattéo Guendouzi,32000000.0,lazio rom
175,Matías Vecino,2500000.0,lazio rom
176,Toma Bašić,1000000.0,lazio rom
177,Manuel Lazzari,4000000.0,lazio rom
178,Fisayo Dele-Bashiru,6000000.0,lazio rom
